,draft_id,treatment,control,pack_number,pick_number,color_identity,W_mean,U_mean,B_mean,R_mean,G_mean,event_match_wins,event_match_losses,W_id,U_id,B_id,R_id,G_id
30061,51d0193051d445e29a0dd50bd467adc4,False,True,2,9,"['W', 'R']",,,6.793850996386851,,4.23627604750168,7,2,1,0,0,1,0
30085,f463b4041a904c84ac8e94a5ea8ad3ea,False,True,1,5,"['U', 'B']",2.8709561949080498,7.094136050978858,5.172778085175068,5.698536097208888,7.693606542960162,3,3,0,1,1,0,0
30086,f463b4041a904c84ac8e94a5ea8ad3ea,False,True,1,6,"['U', 'B']",3.013147192147053,8.396405120695356,4.795646863847274,8.883181524065503,5.221703847291126,3,3,0,1,1,0,0
30087,f463b4041a904c84ac8e94a5ea8ad3ea,False,True,1,7,"['U', 'B']",4.724140419533274,,5.2324078494303805,8.268224364510631,,3,3,0,1,1,0,0
30088,f463b4041a904c84ac8e94a5ea8ad3ea,False,True,1,8,"['U', 'B']",7.104963538883296,,,8.883181524065503,4.427127211457456,3,3,0,1,1,0,0
30099,f463b4041a904c84ac8e94a5ea8ad3ea,False,True,2,5,"['U', 'B']",3.4134692101254807,5.37200687704494,6.271439424408992,7.617655912213009,7.432741859920356,3,3,0,1,1,0,0
30100,f463b4041a904c84ac8e94a5ea8ad3ea,False,True,2,6,"['U', 'B']",5.317190384607529,5.586611749219762,3.604352610343563,6.877293449212872,5.465667799751614,3,3,0,1,1,0,0
30101,f463b4041a904c84ac8e94a5ea8ad3ea,False,True,2,7,"['U', 'B']",4.591090094008879,6.706330905687085,,6.545604684333008,6.895668960886352,3,3,0,1,1,0,0
30102,f463b4041a904c84ac8e94a5ea8ad3ea,True,False,2,8,"['U', 'B']",,,,7.533979308700573,,3,3,0,1,1,0,0
30114,b76f19161d5b480bac10083b027c4205,True,False,0,6,"['U', 'R']",6.819422721455993,,6.271439424408992,8.268224364510631,5.810894920993948,1,3,0,1,0,1,0
30115,b76f19161d5b480bac10083b027c4205,False,True,0,7,"['U', 'R']",5.576646983906449,7.551368013191221,4.483948544762568,6.877293449212872,,1,3,0,1,0,1,0
30116,b76f19161d5b480bac10083b027c4205,True,False,0,8,"['U', 'R']",7.750222094855997,8.040948127791138,5.4929746190200675,7.916419203167533,,1,3,0,1,0,1,0
30119,b76f19161d5b480bac10083b027c4205,False,True,0,11,"['U', 'R']",,,4.791639782468431,8.895006784260515,6.069916613213598,1,3,0,1,0,1,0
30120,b76f19161d5b480bac10083b027c4205,True,False,0,12,"['U', 'R']",,,4.795824777549623,,,1,3,0,1,0,1,0
30126,b76f19161d5b480bac10083b027c4205,True,False,1,4,"['G', 'B']",4.96859916937928,2.93469237155244,,3.048062671089832,3.63141823648236,1,3,0,0,1,0,1
30128,b76f19161d5b480bac10083b027c4205,True,False,1,6,"['G', 'R']",4.706125986488392,,3.924651454208419,7.341339713274534,6.690090333931049,1,3,0,0,0,1,1
30141,b76f19161d5b480bac10083b027c4205,False,True,2,5,"['G', 'W']",4.96859916937928,7.793513839982859,3.331007868145985,5.547612146403834,7.116048962937776,1,3,1,0,0,0,1
30142,b76f19161d5b480bac10083b027c4205,False,True,2,6,"['G', 'W']",4.098931036775648,5.942505303499379,4.85815363792904,6.414455062038436,,1,3,1,0,0,0,1
30143,b76f19161d5b480bac10083b027c4205,True,False,2,7,"['G', 'W']",2.9752903637464696,,6.793850996386851,8.063675282827464,,1,3,1,0,0,0,1
30145,b76f19161d5b480bac10083b027c4205,True,False,2,9,"['G', 'W']",7.750222094855997,,,7.916419203167533,6.807143191185794,1,3,1,0,0,0,1
30155,011623ab497240a4ad87c8bcf265ca83,True,False,0,5,"['W', 'G']",,4.2535980421028325,,6.952388344143198,,7,1,1,0,0,0,1
30158,011623ab497240a4ad87c8bcf265ca83,True,False,0,8,"['W', 'G']",5.61433219937879,4.260039115084707,6.271439424408992,7.095835628247803,,7,1,1,0,0,0,1
30159,011623ab497240a4ad87c8bcf265ca83,False,True,0,9,"['W', 'U']",,6.888074035271521,,7.311859016470967,4.4196420852425,7,1,1,1,0,0,0
30168,011623ab497240a4ad87c8bcf265ca83,False,True,1,4,"['G', 'U']",6.819422721455993,6.312506894345534,4.795824777549623,6.392644287983359,5.017861495073292,7,1,0,1,0,0,1
30172,011623ab497240a4ad87c8bcf265ca83,False,True,1,8,"['G', 'U']",3.835604989070336,5.586611749219762,,7.450302705188137,5.017861495073292,7,1,0,1,0,0,1
30186,011623ab497240a4ad87c8bcf265ca83,False,True,2,8,"['G', 'U']",5.115726737451002,6.706330905687085,,5.9563726812336455,6.895668960886352,7,1,0,1,0,0,1
30187,011623ab497240a4ad87c8bcf265ca83,False,True,2,9,"['G', 'U']",,6.312506894345534,,6.370206834898955,,7,1,0,1,0,0,1
30198,4f78635ff15648d48bd9f159da2fa864,True,False,0,6,"['W', 'R']",,7.2000562271577175,4.663526410104895,8.16674211462682,6.069916613213598,7,2,1,0,0,1,0
30199,4f78635ff15648d48bd9f159da2fa864,False,True,0,7,"['W', 'B']",7.750222094855997,5.527763279798709,,8.268224364510631,6.895668960886352,7,2,1,0,1,0,0
30216,4f78635ff15648d48bd9f159da2fa864,True,False,1,10,"['R', 'W']",,5.5725037126532255,5.109391420037169,,,7,2,1,0,0,1,0
30224,4f78635ff15648d48bd9f159da2fa864,False,True,2,4,"['R', 'W']",4.402102079224807,6.263166736665267,3.890035336885421,8.895006784260515,5.663088236112245,7,2,1,0,0,1,0
30226,4f78635ff15648d48bd9f159da2fa864,False,True,2,6,"['R', 'W']",,5.469369794440294,,7.450302705188137,6.491567163707539,7,2,1,0,0,1,0
30229,4f78635ff15648d48bd9f159da2fa864,False,True,2,9,"['R', 'W']",,4.936319044869492,3.604352610343563,,,7,2,1,0,0,1,0
30230,4f78635ff15648d48bd9f159da2fa864,False,True,2,10,"['R', 'W']",4.555513319102897,4.538467258216428,8.299559126601102,,,7,2,1,0,0,1,0
30232,4f78635ff15648d48bd9f159da2fa864,True,False,2,12,"['R', 'W']",,,4.795824777549623,,6.511693514260728,7,2,1,0,0,1,0
30239,56f4ee76125a446a9a98581fb4a01267,False,True,0,5,"['R', 'W']",3.705830952781045,7.190622559270364,5.920579329615386,6.545604684333008,,6,3,1,0,0,1,0
30240,56f4ee76125a446a9a98581fb4a01267,True,False,0,6,"['R', 'W']",,6.719035179916403,4.791639782468431,8.268224364510631,6.852455038718004,6,3,1,0,0,1,0
30243,56f4ee76125a446a9a98581fb4a01267,True,False,0,9,"['R', 'B']",,4.538467258216428,,7.487761597142516,7.116048962937776,6,3,0,0,1,1,0
30245,56f4ee76125a446a9a98581fb4a01267,True,False,0,11,"['R', 'U']",,6.517059301380991,4.795824777549623,8.895006784260515,,6,3,0,1,0,1,0
30255,56f4ee76125a446a9a98581fb4a01267,False,True,1,7,"['U', 'R']",,4.93213897243297,,8.16674211462682,4.920408738796939,6,3,0,1,0,1,0
30269,56f4ee76125a446a9a98581fb4a01267,False,True,2,7,"['U', 'R']",4.466874216590906,5.825846062981809,,6.811404936754842,,6,3,0,1,0,1,0
30295,49a1baef386d4798a55db6a1127ff8de,True,False,1,5,"['B', 'W']",7.750222094855997,6.517059301380991,7.035924420495181,,5.147428646483737,1,3,1,0,1,0,0
30296,49a1baef386d4798a55db6a1127ff8de,False,True,1,6,"['B', 'W']",,6.706330905687085,3.167477575877933,7.827081026802956,5.274686015704238,1,3,1,0,1,0,0
30298,49a1baef386d4798a55db6a1127ff8de,False,True,1,8,"['B', 'W']",,5.586611749219762,,,5.110139675490296,1,3,1,0,1,0,0
30302,49a1baef386d4798a55db6a1127ff8de,False,True,1,12,"['B', 'W']",,4.538467258216428,,,7.116048962937776,1,3,1,0,1,0,0
30310,49a1baef386d4798a55db6a1127ff8de,False,True,2,6,"['B', 'W']",,5.527385591980647,7.136357428191575,,6.123798759388824,1,3,1,0,1,0,0
30311,49a1baef386d4798a55db6a1127ff8de,True,False,2,7,"['B', 'W']",6.266965923351675,4.784923138887025,,4.99853577070071,6.069916613213598,1,3,1,0,1,0,0
30312,49a1baef386d4798a55db6a1127ff8de,False,True,2,8,"['B', 'W']",,4.538467258216428,6.271439424408992,6.7072988297744,6.895668960886352,1,3,1,0,1,0,0
30314,49a1baef386d4798a55db6a1127ff8de,False,True,2,10,"['B', 'W']",,5.425001757815441,,8.895006784260515,,1,3,1,0,1,0,0
30325,2a073434e396488788a8503f9cc363c1,False,True,0,7,"['B', 'W']",,6.467436189455892,,7.192972002281426,6.511693514260728,6,3,1,0,1,0,0
30326,2a073434e396488788a8503f9cc363c1,True,False,0,8,"['B', 'R']",,,,7.752188690319994,5.463183190716364,6,3,0,0,1,1,0
30354,2a073434e396488788a8503f9cc363c1,False,True,2,8,"['B', 'R']",4.555513319102897,,,5.554794241774177,,6,3,0,0,1,1,0
30366,55a743843b314c23bc67ba7129f246e1,False,True,0,6,"['U', 'B']",4.96859916937928,7.456732211038173,6.169298863293431,6.545604684333008,5.800091365077564,5,3,0,1,1,0,0
30380,55a743843b314c23bc67ba7129f246e1,False,True,1,6,"['U', 'R']",,6.467436189455892,,7.78956888754899,7.190200829672248,5,3,0,1,0,1,0
30381,55a743843b314c23bc67ba7129f246e1,False,True,1,7,"['U', 'R']",3.4134692101254807,6.115212545721236,,6.977513805004367,,5,3,0,1,0,1,0
30394,55a743843b314c23bc67ba7129f246e1,False,True,2,6,"['U', 'R']",7.750222094855997,7.147096139068288,4.795824777549623,5.9239873986950995,5.017861495073292,5,3,0,1,0,1,0
30395,55a743843b314c23bc67ba7129f246e1,False,True,2,7,"['U', 'R']",3.3571014492753624,7.094136050978858,7.800409416581371,6.414455062038436,6.895668960886352,5,3,0,1,0,1,0
30397,55a743843b314c23bc67ba7129f246e1,True,False,2,9,"['U', 'R']",,7.2000562271577175,,7.261378866805492,,5,3,0,1,0,1,0
30410,428495e992634db192cfb4dfee9b8660,False,True,0,8,"['W', 'B']",5.597200892248646,5.4831850103858955,3.604352610343563,,,7,2,1,0,1,0,0
30424,428495e992634db192cfb4dfee9b8660,False,True,1,8,"['W', 'B']",,8.396405120695356,8.299559126601102,6.545604684333008,,7,2,1,0,1,0,0
30426,428495e992634db192cfb4dfee9b8660,False,True,1,10,"['W', 'B']",3.907355154251317,,,,,7,2,1,0,1,0,0
30438,428495e992634db192cfb4dfee9b8660,False,True,2,8,"['W', 'B']",6.266965923351675,4.538467258216428,6.067173604063453,,,7,2,1,0,1,0,0
30450,b0cedfcd08a54b95be8a73125b16f253,False,True,0,6,"['W', 'U']",,5.81378912488903,4.937896017376278,7.617655912213009,,2,3,1,1,0,0,0
30452,b0cedfcd08a54b95be8a73125b16f253,False,True,0,8,"['W', 'U']",,8.396405120695356,4.176257307056705,6.7072988297744,7.229083563896857,2,3,1,1,0,0,0
30464,b0cedfcd08a54b95be8a73125b16f253,False,True,1,6,"['W', 'U']",5.714152076144938,4.538467258216428,4.781988969380054,8.256331348236762,,2,3,1,1,0,0,0
30466,b0cedfcd08a54b95be8a73125b16f253,False,True,1,8,"['U', 'W']",5.576646983906449,6.921011058451817,,5.02770969578163,7.402078693392725,2,3,1,1,0,0,0
30469,b0cedfcd08a54b95be8a73125b16f253,True,False,1,11,"['W', 'U']",,8.396405120695356,4.591257608094222,3.119778092188547,,2,3,1,1,0,0,0
30479,b0cedfcd08a54b95be8a73125b16f253,True,False,2,7,"['W', 'U']",7.750222094855997,,6.8017714636851405,6.7072988297744,5.849051541855276,2,3,1,1,0,0,0
30493,ebed70b8521a4126999eb370438b0029,False,True,0,7,"['B', 'R']",3.642348754448399,7.793513839982859,4.795824777549623,7.167205566620968,,3,3,0,0,1,1,0
30495,ebed70b8521a4126999eb370438b0029,False,True,0,9,"['B', 'R']",,6.56612918698779,6.636891050251685,7.827081026802956,,3,3,0,0,1,1,0
30508,ebed70b8521a4126999eb370438b0029,False,True,1,8,"['B', 'R']",,4.260039115084707,5.723280367960152,7.827081026802956,,3,3,0,0,1,1,0
30522,ebed70b8521a4126999eb370438b0029,False,True,2,8,"['B', 'R']",4.96859916937928,,6.793850996386851,7.497143296711962,,3,3,0,0,1,1,0
30536,31fb6bfae86940319dbbc8b725804210,False,True,0,8,"['R', 'W']",5.503456677326024,4.763727852643856,6.809691930983429,,,6,3,1,0,0,1,0
30548,31fb6bfae86940319dbbc8b725804210,False,True,1,6,"['R', 'W']",,5.579557730936494,6.809691930983429,3.119778092188547,5.221703847291126,6,3,1,0,0,1,0
30549,31fb6bfae86940319dbbc8b725804210,False,True,1,7,"['R', 'G']",3.705830952781045,,,7.199774674007691,5.910860389317612,6,3,0,0,0,1,1
30550,31fb6bfae86940319dbbc8b725804210,False,True,1,8,"['R', 'G']",,6.447643522686384,8.299559126601102,6.935641299374714,,6,3,0,0,0,1,1
30561,31fb6bfae86940319dbbc8b725804210,False,True,2,5,"['R', 'G']",4.077433158979151,7.094136050978858,6.097200868228272,6.8233994217164256,5.659928240133018,6,3,0,0,0,1,1
30562,31fb6bfae86940319dbbc8b725804210,False,True,2,6,"['R', 'G']",4.549775667780433,6.706330905687085,,6.7072988297744,6.676767391546591,6,3,0,0,0,1,1
30576,22cd8084b14f40768ece6fad99a6275e,False,True,0,6,"['W', 'U']",6.655605264168901,,4.791639782468431,6.14921257149112,,0,3,1,1,0,0,0
30590,22cd8084b14f40768ece6fad99a6275e,True,False,1,6,"['W', 'B']",,4.260039115084707,6.549125161393742,7.836031985749252,,0,3,1,0,1,0,0
30592,22cd8084b14f40768ece6fad99a6275e,False,True,1,8,"['W', 'U']",,6.1464713274534235,4.980664286132392,5.804617960694457,5.017861495073292,0,3,1,1,0,0,0
30593,22cd8084b14f40768ece6fad99a6275e,True,False,1,9,"['W', 'U']",,,4.176257307056705,5.6940340302718155,7.116048962937776,0,3,1,1,0,0,0
30594,22cd8084b14f40768ece6fad99a6275e,True,False,1,10,"['W', 'U']",,,4.80966968566862,7.192972002281426,7.432741859920356,0,3,1,1,0,0,0
30596,22cd8084b14f40768ece6fad99a6275e,False,True,1,12,"['B', 'W']",,,6.288558391804055,4.680769230769231,,0,3,1,0,1,0,0
30608,22cd8084b14f40768ece6fad99a6275e,False,True,2,10,"['U', 'W']",3.907355154251317,,3.580251601638962,7.095835628247803,,0,3,1,1,0,0,0
30609,22cd8084b14f40768ece6fad99a6275e,False,True,2,11,"['W', 'U']",,,4.176257307056705,,7.0254252678733575,0,3,1,1,0,0,0
30610,22cd8084b14f40768ece6fad99a6275e,True,False,2,12,"['W', 'U']",,,,,6.111986514711593,0,3,1,1,0,0,0
30616,f629e02917974c448a62ca9893e1e885,False,True,0,4,"['B', 'U']",3.155338189386056,,,6.336846083090677,5.396465975323728,7,2,0,1,1,0,0
30618,f629e02917974c448a62ca9893e1e885,False,True,0,6,"['B', 'U']",4.96859916937928,5.0651105356731705,,7.617655912213009,,7,2,0,1,1,0,0
30619,f629e02917974c448a62ca9893e1e885,True,False,0,7,"['U', 'B']",3.705830952781045,8.396405120695356,,7.165437132602984,5.76477750466701,7,2,0,1,1,0,0
30620,f629e02917974c448a62ca9893e1e885,True,False,0,8,"['U', 'B']",3.4134692101254807,,,6.8881407144381654,7.116048962937776,7,2,0,1,1,0,0
30632,f629e02917974c448a62ca9893e1e885,False,True,1,6,"['U', 'W']",3.6245370995979083,4.784923138887025,,6.831987318220666,5.039785162687759,7,2,1,1,0,0,0
30634,f629e02917974c448a62ca9893e1e885,False,True,1,8,"['W', 'U']",5.742449886285503,5.586611749219762,4.591257608094222,7.5061274157076685,,7,2,1,1,0,0,0
30647,f629e02917974c448a62ca9893e1e885,False,True,2,7,"['W', 'U']",,6.139417309170155,5.482561820421527,7.827081026802956,,7,2,1,1,0,0,0
30664,a212f384056c4fdc8633f895e237fc11,False,True,0,10,"['R', 'U']",,6.312506894345534,4.795824777549623,7.167205566620968,,3,3,0,1,0,1,0
30674,a212f384056c4fdc8633f895e237fc11,False,True,1,6,"['U', 'R']",,6.8728946670083095,6.288558391804055,4.680769230769231,5.669571555079918,3,3,0,1,0,1,0
30678,a212f384056c4fdc8633f895e237fc11,False,True,1,10,"['U', 'R']",,,,6.906647356276695,7.791540544846264,3,3,0,1,0,1,0
30715,dede7c4f95ea4ae497303f147e648764,False,True,1,5,"['R', 'B']",,6.984454416674291,4.207011148006091,6.752247905896614,3.63141823648236,6,3,0,0,1,1,0
30716,dede7c4f95ea4ae497303f147e648764,False,True,1,6,"['B', 'R']",,5.864544908743396,4.802747231609121,5.718343566176911,7.402078693392725,6,3,0,0,1,1,0
30717,dede7c4f95ea4ae497303f147e648764,False,True,1,7,"['B', 'R']",,5.992489683022371,6.337018695075159,6.344558885238939,7.0254252678733575,6,3,0,0,1,1,0
30719,dede7c4f95ea4ae497303f147e648764,False,True,1,9,"['B', 'R']",,4.784923138887025,,6.935641299374714,5.218887079335504,6,3,0,0,1,1,0
30729,dede7c4f95ea4ae497303f147e648764,False,True,2,5,"['R', 'B']",,7.094136050978858,5.431348516251607,7.750284072952523,4.152048026159777,6,3,0,0,1,1,0
30730,dede7c4f95ea4ae497303f147e648764,False,True,2,6,"['R', 'B']",7.750222094855997,4.538467258216428,6.279998908106524,7.617655912213009,,6,3,0,0,1,1,0
30732,dede7c4f95ea4ae497303f147e648764,False,True,2,8,"['R', 'B']",,6.150493621437922,5.69358940796284,6.877293449212872,,6,3,0,0,1,1,0
30733,dede7c4f95ea4ae497303f147e648764,False,True,2,9,"['R', 'B']",,5.273078723027931,8.299559126601102,7.827081026802956,,6,3,0,0,1,1,0
30745,3fb5d754e2e84cb888d5cfc58964c55f,False,True,0,7,"['W', 'B']",,5.1362890404636135,5.109391420037169,7.450302705188137,3.63141823648236,3,3,1,0,1,0,0
30747,3fb5d754e2e84cb888d5cfc58964c55f,True,False,0,9,"['W', 'B']",5.576646983906449,4.260039115084707,,7.750284072952523,,3,3,1,0,1,0,0
30759,3fb5d754e2e84cb888d5cfc58964c55f,True,False,1,7,"['W', 'R']",7.750222094855997,4.876471805442075,6.097200868228272,,,3,3,1,0,0,1,0
30760,3fb5d754e2e84cb888d5cfc58964c55f,True,False,1,8,"['W', 'R']",,6.706330905687085,3.925719086675211,6.9323788836132865,,3,3,1,0,0,1,0
30776,3fb5d754e2e84cb888d5cfc58964c55f,True,False,2,10,"['W', 'B']",,4.784923138887025,,7.167205566620968,,3,3,1,0,1,0,0
30784,3b4fcfd30db143d5b466f4a38352af23,False,True,0,4,"['R', 'U']",4.76255497742108,4.538467258216428,4.11968443557141,7.141040765500065,,2,3,0,1,0,1,0
30785,3b4fcfd30db143d5b466f4a38352af23,False,True,0,5,"['U', 'R']",4.7054059157886705,5.650991220134008,6.169298863293431,,6.500637589199279,2,3,0,1,0,1,0
30786,3b4fcfd30db143d5b466f4a38352af23,False,True,0,6,"['U', 'R']",4.6108958320770075,5.124994431914213,5.802758354266526,7.232343781394414,,2,3,0,1,0,1,0
30787,3b4fcfd30db143d5b466f4a38352af23,False,True,0,7,"['U', 'R']",5.293176984985061,8.396405120695356,6.097200868228272,,6.588861114498232,2,3,0,1,0,1,0
30799,3b4fcfd30db143d5b466f4a38352af23,False,True,1,5,"['U', 'R']",3.835604989070336,6.600290464808527,2.9842458962212186,8.895006784260515,7.0254252678733575,2,3,0,1,0,1,0
30800,3b4fcfd30db143d5b466f4a38352af23,False,True,1,6,"['U', 'R']",6.266965923351675,6.94246606376554,,,4.845269655455244,2,3,0,1,0,1,0
30813,3b4fcfd30db143d5b466f4a38352af23,False,True,2,5,"['U', 'R']",5.6204955961284,,4.176257307056705,3.9519627462368163,5.221703847291126,2,3,0,1,0,1,0
30814,3b4fcfd30db143d5b466f4a38352af23,False,True,2,6,"['U', 'R']",5.576646983906449,7.2000562271577175,5.9128253756293425,6.545604684333008,,2,3,0,1,0,1,0
30815,3b4fcfd30db143d5b466f4a38352af23,True,False,2,7,"['U', 'R']",,6.706330905687085,,7.450302705188137,7.116048962937776,2,3,0,1,0,1,0
30816,3b4fcfd30db143d5b466f4a38352af23,False,True,2,8,"['U', 'R']",3.835604989070336,,,6.645228217413008,6.588861114498232,2,3,0,1,0,1,0
30819,3b4fcfd30db143d5b466f4a38352af23,False,True,2,11,"['U', 'R']",3.907355154251317,,,7.827081026802956,,2,3,0,1,0,1,0
30830,3f74d21ba6d342a7a98926b5b77bfcee,False,True,0,8,"['W', 'U']",,6.065080376743857,4.795824777549623,6.906647356276695,5.958264649307791,3,3,1,1,0,0,0
30840,3f74d21ba6d342a7a98926b5b77bfcee,False,True,1,4,"['U', 'W']",5.576646983906449,6.706330905687085,4.496523266120085,6.7072988297744,5.687492163009404,3,3,1,1,0,0,0
30841,3f74d21ba6d342a7a98926b5b77bfcee,True,False,1,5,"['U', 'W']",3.4134692101254807,,4.576407132014535,7.439301639268798,,3,3,1,1,0,0,0
30842,3f74d21ba6d342a7a98926b5b77bfcee,False,True,1,6,"['U', 'W']",3.4134692101254807,5.489918278331158,6.288558391804055,5.309774509722394,6.069916613213598,3,3,1,1,0,0,0
30843,3f74d21ba6d342a7a98926b5b77bfcee,False,True,1,7,"['U', 'W']",,5.10444671528239,6.793850996386851,4.680769230769231,7.432741859920356,3,3,1,1,0,0,0
30846,3f74d21ba6d342a7a98926b5b77bfcee,True,False,1,10,"['U', 'W']",6.266965923351675,,4.800654734068526,,6.511693514260728,3,3,1,1,0,0,0
30869,8298a5ad30464f8bb5938759806bac35,True,False,0,5,"['B', 'G']",4.711152056368865,5.921309973075349,4.795824777549623,7.915324041817614,7.402078693392725,4,3,0,0,1,0,1
30884,8298a5ad30464f8bb5938759806bac35,False,True,1,6,"['B', 'W']",,6.312506894345534,3.196668402656064,7.544201980020751,4.427127211457456,4,3,1,0,1,0,0
30885,8298a5ad30464f8bb5938759806bac35,False,True,1,7,"['B', 'W']",4.466543360464804,4.661695198551726,4.791639782468431,6.414455062038436,,4,3,1,0,1,0,0
30886,8298a5ad30464f8bb5938759806bac35,False,True,1,8,"['B', 'W']",5.742449886285503,3.9549519926344874,6.636891050251685,8.895006784260515,,4,3,1,0,1,0,0
30900,8298a5ad30464f8bb5938759806bac35,False,True,2,8,"['B', 'W']",7.750222094855997,4.784923138887025,6.472305439801779,7.617655912213009,7.432741859920356,4,3,1,0,1,0,0
30910,8605cb73d868437ea66197097c5d9d77,False,True,0,4,"['R', 'U']",,7.11997631844703,5.273736484124945,6.781975377417367,4.23627604750168,7,2,0,1,0,1,0
30917,8605cb73d868437ea66197097c5d9d77,True,False,0,11,"['R', 'U']",,,,,4.4196420852425,7,2,0,1,0,1,0
30925,8605cb73d868437ea66197097c5d9d77,False,True,1,5,"['R', 'U']",5.581845652490738,6.26984804507427,,6.645874255625654,5.15309633035764,7,2,0,1,0,1,0
30927,8605cb73d868437ea66197097c5d9d77,False,True,1,7,"['R', 'U']",,,6.913432471434509,8.268224364510631,,7,2,0,1,0,1,0
30939,8605cb73d868437ea66197097c5d9d77,False,True,2,5,"['R', 'B']",5.949627774299033,4.763727852643856,6.279998908106524,6.630883600782999,,7,2,0,0,1,1,0
30940,8605cb73d868437ea66197097c5d9d77,False,True,2,6,"['R', 'B']",,4.880684629833279,,7.497143296711962,6.690090333931049,7,2,0,0,1,1,0
30941,8605cb73d868437ea66197097c5d9d77,True,False,2,7,"['R', 'B']",,6.517059301380991,8.299559126601102,7.980868777420958,,7,2,0,0,1,1,0
30942,8605cb73d868437ea66197097c5d9d77,False,True,2,8,"['R', 'B']",5.576646983906449,7.2000562271577175,,7.617655912213009,4.23627604750168,7,2,0,0,1,1,0
30952,4693eeac3c1d42fcacbd43a14100b10b,False,True,0,4,"['G', 'B']",6.387674612799571,3.8782241243626157,,5.271610220220819,4.821694154828172,2,3,0,0,1,0,1
30953,4693eeac3c1d42fcacbd43a14100b10b,False,True,0,5,"['G', 'B']",6.266965923351675,5.436616174731738,4.795824777549623,8.895006784260515,,2,3,0,0,1,0,1
30967,4693eeac3c1d42fcacbd43a14100b10b,False,True,1,5,"['B', 'R']",3.705830952781045,7.329785928680311,7.800409416581371,7.308754135904552,7.402078693392725,2,3,0,0,1,1,0
30983,4693eeac3c1d42fcacbd43a14100b10b,False,True,2,7,"['B', 'G']",,6.706330905687085,,6.877293449212872,6.676767391546591,2,3,0,0,1,0,1
30984,4693eeac3c1d42fcacbd43a14100b10b,False,True,2,8,"['B', 'G']",,4.11267992771282,6.271439424408992,7.827081026802956,6.6008919240958885,2,3,0,0,1,0,1
30995,f1a5d57166f54eb58e62962a938f272d,True,False,0,5,"['G', 'W']",5.756241548163662,6.706330905687085,6.809691930983429,5.12925317375055,,4,0,1,0,0,0,1
30996,f1a5d57166f54eb58e62962a938f272d,False,True,0,6,"['G', 'W']",4.244355497749446,6.468841783588781,4.591257608094222,,5.630943630915362,4,0,1,0,0,0,1
30997,f1a5d57166f54eb58e62962a938f272d,False,True,0,7,"['W', 'G']",5.742449886285503,7.2000562271577175,5.531539603438712,6.877293449212872,,4,0,1,0,0,0,1
